index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
2993,443,6,15707756,11,10,765,3895,409,0,69.54545455,130.4303367,1460,0,389.5,595.7128783,296.6687285,1.336919163,785387.8,2472723.96,9952845,1,15700000,1570775.6,3399243.93,9952845,25,10300000,1141241.556,3330744.132,10000000,1,0,0,0,0,232,208,0.70029099,0.636628173,0,1460,211.8181818,433.5466841,187962.7273,0,0,1,1,0,0,0,1,0,221.9047619,69.54545455,389.5,0,0,0,0,0,0,11,765,10,3895,8192,5113,5,20,165040.5,214849.4457,316962,13119,7688825.0,3201807.789,9952845,5424805
2994,135,6,218356,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.159354449,218356.0,0.0,218356,218356,218356,218356.0,0.0,218356,218356,0,0.0,0.0,0,0,1,0,1,0,80,0,9.159354449,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2995,30536,6,218724,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.143943966,218724.0,0.0,218724,218724,218724,218724.0,0.0,218724,218724,0,0.0,0.0,0,0,1,0,1,0,80,0,9.143943966,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2996,135,6,219189,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.124545484,219189.0,0.0,219189,219189,219189,219189.0,0.0,219189,219189,0,0.0,0.0,0,0,1,0,1,0,80,0,9.124545484,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2997,52493,6,999859,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.00028204,999859.0,0.0,999859,999859,999859,999859.0,0.0,999859,999859,0,0.0,0.0,0,0,0,0,0,0,40,0,2.00028204,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5144,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2998,30536,6,218486,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.153904598,218486.0,0.0,218486,218486,218486,218486.0,0.0,218486,218486,0,0.0,0.0,0,0,1,0,1,0,80,0,9.153904598,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2999,135,6,218736,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.143442323,218736.0,0.0,218736,218736,218736,218736.0,0.0,218736,218736,0,0.0,0.0,0,0,1,0,1,0,80,0,9.143442323,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3000,36730,6,218495,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.153527541,218495.0,0.0,218495,218495,218495,218495.0,0.0,218495,218495,0,0.0,0.0,0,0,1,0,1,0,80,0,9.153527541,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3001,135,6,218395,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.157718812,218395.0,0.0,218395,218395,218395,218395.0,0.0,218395,218395,0,0.0,0.0,0,0,1,0,1,0,80,0,9.157718812,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3002,36730,6,218587,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.149674958,218587.0,0.0,218587,218587,218587,218587.0,0.0,218587,218587,0,0.0,0.0,0,0,1,0,1,0,80,0,9.149674958,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,65535,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3003,3389,6,119144,8,3,677,1953,342,0,84.625,142.430873,1878,0,651.0,1063.274659,22074.12879,92.32525347,11914.4,12802.78162,33276,0,119144,17020.57143,15185.90763,33276,0,65148,32574.0,28052.34022,52410,12738,0,0,0,0,172,72,67.14563889,25.17961458,0,1878,219.1666667,535.587839,286854.3333,0,0,1,1,0,0,0,1,0,239.0909091,84.625,651.0,0,0,0,0,0,0,8,677,3,1953,8192,63376,3,20,0.0,0.0,0,0,0.0,0.0,0,0
3004,3389,6,280810,5,2,58,1873,58,0,11.6,25.93838854,1873,0,936.5,1324.411001,6876.535736,24.92788718,46801.66667,74907.92561,193328,48,280810,70202.5,85405.66806,193328,752,72722,72722.0,0.0,72722,72722,0,0,0,0,112,52,17.8056337,7.122253481,0,1873,241.375,659.5883863,435056.8393,0,0,1,1,0,0,0,1,0,275.8571429,11.6,936.5,0,0,0,0,0,0,5,58,2,1873,8192,63942,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3005,3389,6,333113,5,2,150,1873,150,0,30.0,67.08203932,1873,0,936.5,1324.411001,6073.014262,21.01389018,55518.83333,80614.78916,177606,35,333113,83278.25,88242.69673,177606,825,145370,145370.0,0.0,145370,145370,0,0,0,0,112,52,15.00992156,6.003968623,0,1873,252.875,656.7303072,431294.6964,0,0,1,1,0,0,0,1,0,289.0,30.0,936.5,0,0,0,0,0,0,5,150,2,1873,8192,63850,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3006,445,6,281310,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,654.0826846,24.88358039,46885.0,68025.37516,155187,43,281310,70327.5,74277.69331,155187,1127,156562,156562.0,0.0,156562,156562,0,0,0,0,112,52,17.77398599,7.109594398,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3007,445,6,187420,5,2,106,174,106,0,21.2,47.40464112,174,0,87.0,123.0365799,1493.970761,37.34926902,31236.66667,38814.50257,94201,26,187420,46855.0,40206.98468,94201,944,67631,67631.0,0.0,67631,67631,0,0,0,0,112,52,26.6780493,10.67121972,0,174,35.0,67.30739717,4530.285714,0,0,1,1,0,0,0,1,0,40.0,21.2,87.0,0,0,0,0,0,0,5,106,2,174,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3008,445,6,188045,5,2,106,174,106,0,21.2,47.40464112,174,0,87.0,123.0365799,1489.005291,37.22513228,31340.83333,45607.62265,110701,25,188045,47011.25,49875.29453,110701,1098,63398,63398.0,0.0,63398,63398,0,0,0,0,112,52,26.5893802,10.63575208,0,174,35.0,67.30739717,4530.285714,0,0,1,1,0,0,0,1,0,40.0,21.2,87.0,0,0,0,0,0,0,5,106,2,174,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3009,445,6,438285,9,4,279,211,139,0,31.0,51.29571132,133,0,52.75,56.57075216,1117.993999,29.66106529,36523.75,47526.62631,110843,30,438285,54785.625,49163.44348,110843,1102,313396,104465.3333,36580.16611,129194,62445,0,0,0,0,192,92,20.53458366,9.126481627,0,139,35.0,50.59644256,2560.0,0,0,1,1,0,0,0,1,0,37.69230769,31.0,52.75,0,0,0,0,0,0,9,279,4,211,8192,2239,3,20,0.0,0.0,0,0,0.0,0.0,0,0
3010,443,6,20782327,8,7,738,3695,386,0,92.25,142.6832156,1460,0,527.8571429,675.6193279,213.3062385,0.721767105,1484451.929,5482558.782,20500000,0,20800000,2968903.857,7781619.314,20600000,62,20700000,3456165.5,8365888.812,20500000,0,0,0,0,0,172,152,0.384942456,0.336824649,0,1460,277.0625,494.7439026,244771.5292,0,0,1,1,0,0,0,1,0,295.5333333,92.25,527.8571429,0,0,0,0,0,0,8,738,7,3695,8192,7485,4,20,249085.0,0.0,249085,249085,20500000.0,0.0,20500000,20500000
3011,445,6,174153,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.96830948,58051.0,99216.07876,172613,69,174153,87076.5,121064.4591,172682,1471,0,0.0,0.0,0,0,0,0,0,0,72,32,17.22623211,5.742077369,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3012,443,6,4998954,13,11,2039,4434,1078,0,156.8461538,294.4969853,1460,0,403.0909091,552.4940641,1294.870887,4.80100437,217345.8261,981031.5728,4716740,0,4998954,416579.5,1354614.939,4717094,31,4953476,495347.6,1496671.717,4754435,0,0,0,0,0,272,232,2.600544034,2.200460336,0,1460,258.92,434.1833253,188515.16,0,0,1,1,0,0,0,1,0,269.7083333,156.8461538,403.0909091,0,0,0,0,0,0,13,2039,11,4434,8192,8002,7,20,0.0,0.0,0,0,0.0,0.0,0,0
3013,445,6,186853,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,984.7313129,37.46260429,31142.16667,45053.96213,109620,40,186853,46713.25,49151.58707,109620,1223,62576,62576.0,0.0,62576,62576,0,0,0,0,112,52,26.75900307,10.70360123,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3014,445,6,187231,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,982.7432423,37.38697117,31205.16667,45164.15573,109844,25,187231,46807.75,49275.92216,109844,955,62395,62395.0,0.0,62395,62395,0,0,0,0,112,52,26.70497941,10.68199176,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3015,445,6,187643,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,980.5854735,37.30488214,31273.83333,45302.54853,110148,36,187643,46910.75,49447.49869,110148,953,62628,62628.0,0.0,62628,62628,0,0,0,0,112,52,26.64634439,10.65853776,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3016,445,6,175670,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.76996641,58556.66667,101212.6945,175427,63,175670,87835.0,123962.8898,175490,180,0,0.0,0.0,0,0,0,0,0,0,72,32,17.07747481,5.692491604,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3017,445,6,248001,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.12896722,82667.0,143151.4024,247964,0,248001,124000.5,175363.1888,248001,0,0,0.0,0.0,0,0,0,0,0,0,72,32,12.09672542,4.032241805,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3018,443,6,21538669,6,8,677,3695,388,0,112.8333333,155.7053842,1460,0,461.875,652.749446,202.9837591,0.649993739,1656820.692,5906293.861,21300000,0,142196,28439.2,25273.4651,47639,372,21500000,3070459.857,8044683.259,21300000,0,0,0,0,0,132,172,0.278568745,0.371424994,0,1460,291.4666667,507.9734058,258036.981,0,0,1,1,0,0,0,1,1,312.2857143,112.8333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,224728.0,0.0,224728,224728,21300000.0,0.0,21300000,21300000
3019,443,6,203,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.216749,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.216749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3020,443,6,6130872,11,12,2007,4422,1078,0,182.4545455,315.1229486,1460,0,368.5,539.8000472,1048.62734,3.751505495,278676.0,1243754.51,5846483,1,284388,28438.8,29925.58759,80751,31,6083727,553066.0909,1766216.982,5877920,1,0,0,0,0,232,252,1.79419828,1.957307215,0,1460,267.875,440.9364849,194424.9837,0,0,1,1,0,0,0,1,1,279.5217391,182.4545455,368.5,0,0,0,0,0,0,11,2007,12,4422,8192,8003,6,20,284388.0,0.0,284388,284388,5846483.0,0.0,5846483,5846483
3021,443,6,236,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8474.576271,236.0,0.0,236,236,236,236.0,0.0,236,236,0,0.0,0.0,0,0,0,0,0,0,40,0,8474.576271,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3022,445,6,175207,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.83013807,58402.33333,99856.41013,173704,83,175207,87603.5,121881.8746,173787,1420,0,0.0,0.0,0,0,0,0,0,0,72,32,17.12260355,5.707534516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3023,443,6,20854972,6,8,705,3695,384,0,117.5,158.2728656,1460,0,461.875,652.749446,210.9808635,0.671302747,1604228.615,5673045.5,20500000,0,148619,29723.8,26436.72854,50019,348,20800000,2972495.0,7722324.472,20500000,0,0,0,0,0,132,172,0.287701177,0.38360157,0,1460,293.3333333,507.5588167,257615.9524,0,0,1,1,0,0,0,1,1,314.2857143,117.5,461.875,0,0,0,0,0,0,6,705,8,3695,8192,7487,3,20,370526.0,0.0,370526,370526,20500000.0,0.0,20500000,20500000
3024,443,6,170,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,182352.9412,17647.05882,85.0,52.32590181,122,48,170,85.0,52.32590181,122,48,0,0.0,0.0,0,0,0,0,0,0,60,0,17647.05882,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3025,443,6,1332268,11,12,2008,4433,1078,0,182.5454545,315.1251699,1460,0,369.4166667,539.4954644,4834.612856,17.26379377,60557.63636,224760.0796,1063154,1,268894,26889.4,28075.16629,74046,38,1287626,117056.9091,323900.654,1091257,1,0,0,0,0,232,252,8.256597021,9.00719675,0,1460,268.375,440.8598133,194357.375,0,0,1,1,0,0,0,1,1,280.0434783,182.5454545,369.4166667,0,0,0,0,0,0,11,2008,12,4433,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0
3026,443,6,289,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,107266.436,10380.62284,144.5,118.0868325,228,61,289,144.5,118.0868325,228,61,0,0.0,0.0,0,0,0,0,0,0,60,0,10380.62284,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3027,0,0,108222900,60,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.554411312,1834286.441,2412354.426,16200000,6702,108000000,1834286.441,2412354.426,16200000,6702,0,0.0,0.0,0,0,0,0,0,0,0,0,0.554411312,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,0,0,-1,-1,0,0,36900000.0,36600000.0,62700000,11000000,9885355.333,5493073.897,16200000,5968904
3028,445,6,296942,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.4706441,98980.66667,171113.089,296565,76,296942,148471.0,209544.0235,296641,301,0,0.0,0.0,0,0,0,0,0,0,72,32,10.10298307,3.367661025,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3029,443,6,20846105,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,209.6794581,0.67158829,1603546.538,5715579.48,20600000,1,146199,29239.8,26017.88161,49215,364,20800000,2971341.571,7785005.889,20600000,1,0,0,0,0,132,172,0.287823553,0.383764737,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,219907.0,0.0,219907,219907,20600000.0,0.0,20600000,20600000
3030,443,6,227,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,136563.8767,13215.85903,113.5,95.45941546,181,46,227,113.5,95.45941546,181,46,0,0.0,0.0,0,0,0,0,0,0,60,0,13215.85903,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3031,443,6,116201313,22,19,1163,4074,429,0,52.86363636,129.2797982,1380,0,214.4210526,454.0577932,45.06833757,0.352835944,2905032.825,4505900.651,10000000,1,116000000,5533395.857,4960304.399,10000000,30,111000000,6150916.444,5004725.344,10000000,1,0,0,0,0,452,388,0.189326604,0.16350934,0,1380,124.6904762,325.5029495,105952.1702,0,0,1,1,0,0,0,1,0,127.7317073,52.86363636,214.4210526,0,0,0,0,0,0,22,1163,19,4074,8192,5261,16,20,63791.5,127818.9039,469668,26440,9619648.75,1310722.773,10000000,5457992
3032,443,6,116203435,27,56,1677,39074,518,0,62.11111111,148.4790411,1380,0,697.75,654.68197,350.6867073,0.7142646,1417115.061,3453431.171,10000000,0,116000000,4469362.885,4968156.064,10000000,13,111000000,2013065.291,4046012.115,10000000,0,0,0,0,0,552,1128,0.232351135,0.481913465,0,1380,485.1309524,618.4428128,382471.5128,0,0,1,1,0,0,0,1,2,490.9759036,62.11111111,697.75,0,0,0,0,0,0,27,1677,56,39074,8192,5775,17,20,58436.25,108537.8084,403085,26504,9625182.25,1312259.019,10000000,5458201
3033,443,6,116204632,35,67,3467,60932,652,0,99.05714286,204.8669501,1380,0,909.4328358,630.6100996,554.1861705,0.877761912,1150540.911,3146227.964,10000000,0,116000000,3417783.294,4710264.589,10000000,11,111000000,1688444.667,3760224.217,10000000,0,0,0,0,0,712,1348,0.301192813,0.576569099,0,1380,625.2330097,650.5334795,423193.8079,0,0,1,1,0,0,0,1,1,631.3627451,99.05714286,909.4328358,0,0,0,0,0,0,35,3467,67,60932,8192,7565,20,20,126397.1818,328313.1978,1116296,26696,10000000.0,2720.987668,10000000,10000000
3034,443,6,116451964,29,58,1783,49283,657,0,61.48275862,154.9266233,1380,0,849.7068966,643.4779951,438.5155754,0.74708916,1354092.605,3373739.22,10000000,0,116000000,4158998.714,4896576.955,10100000,14,112000000,1956914.561,3986480.156,10100000,0,0,0,0,0,592,1168,0.24902972,0.49805944,0,1380,580.2954545,648.8368755,420989.291,0,0,1,1,0,0,0,1,2,586.9655172,61.48275862,849.7068966,0,0,0,0,0,0,29,1783,58,49283,8192,5881,17,20,135816.0909,346947.9569,1181182,26498,10000000.0,1436.730037,10000000,10000000
3035,443,6,116554129,29,37,2068,19549,440,0,71.31034483,150.8234785,1380,0,528.3513514,617.9273248,185.4674749,0.566260505,1793140.446,3792267.07,10000000,0,117000000,4162647.464,4906412.395,10000000,13,111000000,3085237.056,4672798.475,10000000,0,0,0,0,0,592,748,0.248811434,0.317449071,0,1380,322.641791,520.5566572,270979.2334,0,0,1,1,0,0,0,1,1,327.530303,71.31034483,528.3513514,0,0,0,0,0,0,29,2068,37,19549,8192,6166,18,20,93365.08333,229373.3334,821721,26542,9619477.917,1310442.384,10000000,5458708
3036,443,6,115409024,23,24,1729,10404,741,0,75.17391304,198.3414531,1460,0,433.5,617.6999412,105.1304272,0.407247184,2508891.826,4309494.652,10000000,1,115000000,5245864.727,4986643.703,10000000,20,110000000,4798325.522,5107136.082,10000000,1,0,0,0,0,472,624,0.199291175,0.207956009,0,1460,252.7708333,488.4720092,238604.9038,0,0,1,1,0,0,0,1,1,258.1489362,75.17391304,433.5,0,0,0,0,0,0,23,1729,24,10404,8192,1039,16,20,31472.0,70615.59568,255704,10715,9585945.0,1432832.593,10000000,5036332
3037,443,6,115409626,37,102,1787,119809,806,0,48.2972973,166.7477911,1460,0,1174.598039,554.1325441,1053.603622,1.204405601,836301.6377,2740573.56,10000000,0,115000000,3205822.944,4653287.556,10000000,16,110000000,1093622.248,3134832.694,10000000,0,0,0,0,0,752,2184,0.320597174,0.883808427,0,1460,868.5428571,695.3944626,483573.4586,0,0,1,1,0,0,0,1,2,874.7913669,48.2972973,1174.598039,0,0,0,0,0,0,37,1787,102,119809,8192,1047,16,20,36687.0,84583.73209,291714,10748,10000000.0,2063.09575,10000000,10000000
3038,443,6,115410065,30,60,2430,59780,824,0,81.0,212.5704751,1460,0,996.3333333,655.4055457,539.0344421,0.779827999,1296742.303,3330491.929,10000000,0,115000000,3979657.414,4887702.057,10000000,14,110000000,1871873.525,3932599.49,10000000,0,0,0,0,0,612,1344,0.259942666,0.519885332,0,1460,683.6263736,698.2793877,487594.1033,0,0,1,1,0,0,0,1,2,691.2222222,81.0,996.3333333,0,0,0,0,0,0,30,2430,60,59780,8192,1101,17,20,34725.90909,76703.34062,265934,10705,10000000.0,2953.343815,10000000,10000000
3039,443,6,115410487,38,106,2305,128271,707,0,60.65789474,178.4629989,1460,0,1210.103774,512.6723994,1131.404982,1.247720235,807066.3427,2696737.024,10000000,0,115000000,3119202.351,4619288.263,10000000,14,110000000,1051665.305,3081249.797,10000000,0,0,0,0,0,772,2264,0.329259507,0.918460729,0,1460,900.5241379,679.8185837,462153.3067,0,0,1,1,0,0,0,1,2,906.7777778,60.65789474,1210.103774,0,0,0,0,0,0,38,2305,106,128271,8192,1079,17,20,33801.54545,75327.37706,260920,10744,10000000.0,2060.71387,10000000,10000000
3040,443,6,115411006,37,84,2815,98250,626,0,76.08108108,193.3103978,1460,0,1169.642857,558.555401,875.6963786,1.048426872,961758.3833,2917926.163,10000000,0,115000000,3205861.278,4649239.866,10000000,13,110000000,1330618.349,3415087.187,10000000,0,0,0,0,0,752,1824,0.320593341,0.727833531,0,1460,828.4016393,696.2065531,484703.5646,0,0,1,1,0,0,0,1,2,835.2479339,76.08108108,1169.642857,0,0,0,0,0,0,37,2815,84,98250,8192,1101,18,20,41974.54545,102349.9939,350569,10761,9998128.909,20203.83873,10000000,9937224
3041,443,6,115411450,33,80,2860,90908,628,0,86.66666667,206.6578795,1460,0,1136.35,583.2461343,812.4670472,0.979105626,1030459.375,3011846.398,10000000,0,115000000,3606607.813,4792526.002,10000000,13,110000000,1397992.911,3488781.093,10000000,0,0,0,0,0,672,1744,0.285933501,0.693172125,0,1460,822.5263158,695.5298001,483761.7028,0,0,1,1,0,0,0,1,2,829.8053097,86.66666667,1136.35,0,0,0,0,0,0,33,2860,80,90908,8192,1103,18,20,34551.0,76142.07372,264066,10718,10000000.0,3095.208341,10000000,10000000
3042,443,6,116771293,30,49,1113,47776,421,0,37.1,101.1285798,1460,0,975.0204082,660.1163878,418.6731066,0.676536141,1497067.859,3524041.221,10000000,0,117000000,4026596.31,4870605.589,10000000,13,111000000,2321046.354,4249299.26,10000000,0,0,0,0,0,612,1124,0.256912459,0.419623683,0,1460,611.1125,693.1851451,480505.6454,0,0,1,1,0,0,0,1,1,618.8481013,37.1,975.0204082,0,0,0,0,0,0,30,1113,49,47776,8192,127,16,20,112868.0,335857.3319,1179357,15523,9618072.0,1345745.514,10000000,5345136
3043,52462,6,123,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,252032.5203,32520.3252,41.0,49.0,97,6,123,61.5,50.20458146,97,26,0,0.0,0.0,0,0,0,0,0,0,60,20,24390.2439,8130.081301,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,0,0,0,0,0,0,3,31,1,0,1101,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3044,52454,6,339,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5899.705015,339.0,0.0,339,339,339,339.0,0.0,339,339,0,0.0,0.0,0,0,0,0,0,0,40,0,5899.705015,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3045,443,6,115227575,20,22,698,8494,334,0,34.9,86.590324,1460,0,386.0909091,611.8989108,79.7725718,0.364496085,2810428.659,4461471.172,10000000,0,115000000,6064609.211,4906547.881,10100000,19,111000000,5277175.19,5143284.08,10100000,0,0,0,0,0,412,584,0.173569564,0.190926521,0,1460,213.7674419,471.677646,222479.8018,0,0,1,1,0,0,0,1,1,218.8571429,34.9,386.0909091,0,0,0,0,0,0,20,698,22,8494,8192,123,15,20,69778.09091,38908.10677,187087,57753,10000000.0,2353.348257,10000000,10000000
